Response_ID,Respondent_ID,Consume_frequency_index,Consume_time_index,Consume_reason_index,Heard_before_index,Brand_perception_index,General_perception_index,Tried_before_index,Taste_experience,Reasons_preventing_trying_index,Current_brands_index,Reasons_for_choosing_brands_index,Improvements_desired_index,Ingredients_expected_index,Health_concerns_index,Interest_in_natural_or_organic,Marketing_channels_index,Packaging_preference=index,Limited_edition_packaging_index,Price_range_index,Purchase_location_index,Typical_consumption_situations_index,,,,,
105411,122441,1,4,1,1,2,4,2,3,1,5,4,1,3,1,1,3,1,3,1,2,3,,,,,
105412,122442,3,1,2,2,2,4,2,5,3,5,2,4,2,2,1,3,1,1,3,1,2,,,,,
105413,122443,5,1,1,1,3,3,1,2,2,5,5,2,1,1,2,1,3,3,1,1,4,,,,,
105414,122444,1,3,4,2,1,3,1,4,2,4,1,2,4,2,2,3,3,2,1,5,2,,,,,
105415,122445,5,1,1,2,1,3,2,3,3,6,1,1,4,1,1,3,2,3,3,3,2,,,,,
105416,122446,1,3,2,1,2,1,2,1,2,1,3,1,4,1,2,3,1,1,2,1,2,,,,,
105417,122447,4,4,1,1,1,2,1,4,1,7,3,1,3,2,2,5,5,2,2,1,1,,,,,
105418,122448,5,3,4,2,3,4,2,5,2,2,5,4,3,1,2,1,5,1,2,1,2,,,,,
105419,122449,1,3,3,2,1,3,2,2,2,3,1,4,1,1,2,3,1,3,3,1,2,,,,,
105420,122450,1,2,5,2,1,1,1,4,1,4,3,1,2,1,2,3,1,1,2,3,1,,,,,
105421,122451,2,1,1,2,1,3,1,5,2,2,2,5,4,1,2,5,4,3,3,1,2,,,,,
105422,122452,4,2,3,1,1,2,2,2,1,2,4,2,4,1,2,3,2,3,4,2,2,,,,,
105423,122453,5,1,4,1,1,3,1,1,3,2,3,1,1,1,2,3,1,3,1,1,2,,,,,
105424,122454,3,4,2,1,2,3,2,2,2,2,3,3,3,1,1,3,5,1,2,2,2,,,,,
105425,122455,3,3,1,2,1,2,2,4,1,4,3,3,2,1,2,2,2,2,1,2,2,,,,,
105426,122456,1,1,1,2,1,3,1,4,5,5,4,2,3,1,1,4,1,1,2,1,2,,,,,
105427,122457,1,1,3,2,1,4,1,4,1,4,1,4,1,1,2,3,1,3,1,5,1,,,,,
105428,122458,1,4,1,1,2,2,1,5,3,5,1,1,1,2,2,5,2,2,2,2,1,,,,,
105429,122459,2,4,1,1,2,2,2,5,2,4,3,2,1,2,2,5,2,3,4,3,1,,,,,
105430,122460,1,3,1,2,1,4,2,3,1,4,1,2,4,1,1,2,1,3,1,1,1,,,,,
105431,122461,2,4,5,2,3,1,1,4,3,6,4,2,4,1,2,1,2,1,2,2,2,,,,,
105432,122462,4,3,5,1,1,2,1,4,3,5,3,2,3,2,2,1,2,2,1,5,2,,,,,
105433,122463,1,4,4,1,2,3,2,5,3,2,3,1,1,1,1,3,3,2,2,2,1,,,,,
105434,122464,5,3,4,1,1,4,1,3,1,1,5,2,3,1,1,4,1,1,1,5,2,,,,,
105435,122465,4,4,5,2,1,2,1,3,1,4,5,4,1,1,1,4,3,3,1,1,2,,,,,
105436,122466,3,3,1,2,2,4,2,4,5,2,2,1,3,2,2,3,2,1,1,1,2,,,,,
105437,122467,3,1,1,1,1,3,2,2,4,6,2,4,4,1,1,3,1,3,2,3,2,,,,,
105438,122468,2,2,3,1,3,2,2,1,4,5,4,1,3,2,2,1,1,1,2,1,1,,,,,
105439,122469,1,2,5,2,1,4,2,5,5,2,1,1,4,1,1,5,1,1,3,2,3,,,,,
105440,122470,1,1,3,2,3,4,2,3,3,1,4,2,2,1,2,5,4,3,1,1,3,,,,,
105441,122471,5,4,4,2,1,3,1,2,1,6,3,1,2,1,1,4,2,2,4,1,1,,,,,
105442,122472,5,1,1,1,1,1,1,3,1,2,3,2,3,1,1,3,5,3,2,3,1,,,,,
105443,122473,4,1,3,2,1,3,2,2,5,1,3,3,2,2,2,1,1,2,3,1,1,,,,,
105444,122474,1,3,3,1,1,2,2,2,3,6,2,3,1,1,2,5,3,1,2,1,2,,,,,
105445,122475,5,3,3,1,1,4,1,5,5,2,4,1,1,2,2,1,2,1,4,1,3,,,,,
105446,122476,5,1,5,1,1,2,1,4,2,5,3,5,1,2,1,1,5,2,2,1,3,,,,,
105447,122477,1,3,2,2,2,3,2,1,3,6,5,5,2,1,1,1,1,3,1,1,1,,,,,
105448,122478,4,1,4,2,1,3,1,3,2,3,4,5,3,2,1,1,1,2,2,1,1,,,,,
105449,122479,3,1,1,2,1,1,2,1,2,5,4,4,4,2,1,1,2,3,3,1,1,,,,,
105450,122480,4,2,3,2,1,1,2,3,5,4,1,1,2,2,2,1,1,3,2,1,1,,,,,
105451,122481,5,3,1,2,1,1,1,3,3,7,1,2,4,1,2,3,2,1,2,2,1,,,,,
105452,122482,2,2,1,1,1,4,1,5,2,7,3,2,3,2,2,3,1,1,3,1,2,,,,,
105453,122483,1,3,3,1,1,2,2,1,2,1,2,2,4,2,1,4,2,3,3,5,3,,,,,
105454,122484,2,1,1,2,1,1,2,4,1,2,5,2,2,1,2,5,2,3,1,1,4,,,,,
105455,122485,1,3,1,2,1,1,1,5,5,5,4,5,4,2,1,3,2,2,4,1,1,,,,,
105456,122486,3,1,3,2,2,1,2,3,5,6,2,2,2,1,1,3,3,1,2,1,1,,,,,
105457,122487,4,2,2,1,1,4,2,5,2,4,3,3,4,1,1,1,1,1,3,1,2,,,,,
105458,122488,1,3,5,2,1,1,2,2,1,2,3,2,3,1,1,5,3,3,1,2,3,,,,,
105459,122489,3,2,1,2,1,1,1,3,1,6,1,3,2,1,2,3,1,1,2,1,1,,,,,
105460,122490,1,4,4,1,3,3,1,4,1,5,1,5,4,1,1,3,5,1,4,3,2,,,,,
105461,122491,1,2,2,1,1,3,1,5,3,2,3,4,4,2,2,3,2,1,3,4,2,,,,,
105462,122492,3,1,3,1,1,1,2,4,4,7,5,4,3,2,1,3,2,3,2,4,2,,,,,
105463,122493,2,3,4,2,1,3,1,2,2,3,1,1,4,2,2,4,5,2,1,1,4,,,,,
105464,122494,4,2,1,1,1,2,1,3,2,1,2,4,2,2,1,3,4,1,2,1,3,,,,,
105465,122495,1,4,4,1,3,4,2,3,3,6,4,4,4,1,2,3,1,2,2,2,1,,,,,
105466,122496,4,1,2,1,3,1,1,3,2,1,5,2,2,1,2,1,2,2,4,2,3,,,,,
105467,122497,4,1,4,2,2,2,2,4,1,5,5,5,2,2,2,5,4,1,2,3,2,,,,,
105468,122498,4,3,4,2,1,2,2,5,2,5,3,4,2,1,1,3,5,3,2,1,2,,,,,
105469,122499,3,1,2,2,1,3,2,4,2,6,3,4,2,1,2,5,3,2,2,1,1,,,,,
105470,122500,1,2,2,2,3,1,2,4,1,2,3,4,2,1,1,3,4,3,3,1,2,,,,,
105471,122501,5,3,1,1,1,4,2,5,3,5,5,2,4,1,1,1,4,1,4,1,1,,,,,
105472,122502,1,1,1,1,2,4,2,5,2,6,3,1,3,1,2,5,1,2,3,1,3,,,,,
105473,122503,1,2,5,1,2,2,1,3,2,4,5,5,2,1,2,2,1,2,1,3,2,,,,,
105474,122504,1,3,3,2,1,3,2,2,3,6,3,5,1,1,2,1,2,3,1,4,2,,,,,
105475,122505,3,1,1,2,1,4,1,3,4,6,3,1,3,2,2,4,1,2,3,1,3,,,,,
105476,122506,2,2,1,2,1,3,2,5,1,7,2,3,3,1,2,3,2,3,2,2,2,,,,,
105477,122507,4,3,1,2,1,4,1,2,2,2,2,2,2,1,1,3,1,3,4,1,1,,,,,
105478,122508,5,4,1,2,1,2,1,5,5,6,2,4,1,1,1,4,1,1,2,4,1,,,,,
105479,122509,5,2,1,2,3,4,2,1,4,3,3,1,4,1,2,2,5,3,4,2,2,,,,,
105480,122510,1,3,2,2,3,3,1,1,4,5,5,5,2,2,2,1,1,3,2,3,5,,,,,
105481,122511,3,4,3,1,1,1,1,3,5,2,1,3,3,1,1,3,2,3,1,1,2,,,,,
105482,122512,1,1,4,1,3,1,1,4,5,6,3,2,2,2,1,4,2,1,1,1,1,,,,,
105483,122513,3,4,3,2,1,1,2,3,4,5,3,4,3,2,1,4,1,1,4,5,1,,,,,
105484,122514,1,4,4,1,1,1,1,4,2,7,5,1,2,2,1,1,2,1,1,1,2,,,,,
105485,122515,3,2,3,2,3,1,1,3,4,6,4,1,3,2,2,3,1,3,3,1,2,,,,,
105486,122516,3,1,4,2,1,4,2,5,5,2,1,3,3,1,2,2,1,2,1,1,2,,,,,
105487,122517,2,1,3,1,1,1,1,5,4,6,5,1,2,1,2,3,4,1,2,5,2,,,,,
105488,122518,5,1,2,1,3,3,1,3,2,3,3,5,3,1,2,1,4,2,2,4,1,,,,,
105489,122519,5,2,2,1,1,1,2,4,3,3,5,2,3,1,1,3,2,3,1,5,3,,,,,
105490,122520,2,1,4,1,1,1,1,3,5,4,2,2,3,1,1,3,1,2,1,1,2,,,,,
105491,122521,2,2,3,1,1,2,2,2,2,2,1,4,2,1,2,3,1,2,2,1,2,,,,,
105492,122522,5,4,5,1,1,4,1,3,5,5,1,4,3,1,1,4,1,1,1,1,2,,,,,
105493,122523,1,3,3,1,3,1,1,5,5,5,3,2,2,2,2,1,1,1,1,1,2,,,,,
105494,122524,1,3,1,1,1,4,2,5,5,2,3,1,3,1,1,1,5,2,2,1,2,,,,,
105495,122525,2,1,1,2,2,3,2,2,4,2,1,1,4,2,1,1,2,1,2,5,1,,,,,
105496,122526,1,4,1,1,1,3,2,5,2,5,4,4,3,1,1,5,2,1,3,1,1,,,,,
105497,122527,1,1,4,2,2,2,2,5,3,4,4,1,2,2,1,3,2,1,1,3,2,,,,,
105498,122528,2,1,3,1,1,2,2,3,2,5,2,1,2,1,2,1,2,3,1,1,2,,,,,
105499,122529,3,2,1,2,1,3,1,5,1,4,5,3,2,1,2,2,1,3,1,1,1,,,,,
105500,122530,2,2,2,1,2,1,2,5,3,6,1,4,3,1,2,5,2,1,1,2,2,,,,,
105501,122531,4,4,1,1,1,4,1,1,5,4,5,5,1,2,2,1,2,3,1,4,2,,,,,
105502,122532,3,4,1,1,3,2,2,2,1,2,1,5,3,1,1,3,1,3,2,1,1,,,,,
105503,122533,2,1,4,2,1,2,1,3,5,2,4,5,3,1,1,3,1,1,1,2,2,,,,,
105504,122534,3,3,1,2,1,4,1,4,2,1,5,2,4,1,1,3,4,1,4,1,1,,,,,
105505,122535,2,1,4,1,2,1,2,4,5,2,4,4,3,1,2,1,1,3,1,2,2,,,,,
105506,122536,2,1,4,2,1,3,1,4,4,2,2,1,2,1,1,1,1,1,2,2,2,,,,,
105507,122537,1,4,3,2,1,3,2,2,3,4,5,5,3,1,1,3,2,1,1,1,4,,,,,
105508,122538,1,4,1,2,1,4,2,2,1,6,3,5,1,2,1,1,2,2,2,2,3,,,,,
105509,122539,2,4,1,1,1,4,1,2,3,2,5,1,2,2,1,3,2,3,1,3,2,,,,,
105510,122540,2,3,1,1,3,1,2,4,3,2,1,4,3,1,2,3,2,3,1,1,3,,,,,
105511,122541,1,3,1,2,3,2,2,5,5,2,4,4,3,1,2,3,1,1,3,2,2,,,,,
105512,122542,3,4,1,1,2,4,2,3,2,7,2,1,4,1,1,3,2,1,1,1,2,,,,,
105513,122543,1,1,3,2,2,1,1,4,4,6,2,2,3,2,2,3,2,2,2,1,2,,,,,
105514,122544,1,4,4,1,1,1,1,3,2,5,1,1,1,1,2,3,2,2,1,2,1,,,,,
105515,122545,2,3,3,2,1,4,2,5,5,5,3,5,1,2,1,3,5,1,2,4,4,,,,,
105516,122546,4,3,3,1,1,2,2,4,1,5,4,3,3,2,2,1,2,3,1,2,1,,,,,
105517,122547,2,1,1,2,3,2,1,2,3,6,5,5,2,2,2,5,5,3,2,1,3,,,,,
105518,122548,1,3,1,2,3,3,1,3,5,5,1,1,3,1,1,3,4,1,3,2,2,,,,,
105519,122549,1,4,3,2,1,2,1,1,4,4,1,2,4,2,1,5,1,3,3,4,3,,,,,
105520,122550,1,3,2,2,1,2,1,2,4,2,5,5,3,1,2,2,5,3,1,1,3,,,,,
105521,122551,3,1,1,1,1,2,1,3,2,1,3,5,3,1,1,1,1,1,2,2,2,,,,,
105522,122552,5,3,1,1,2,3,2,5,3,2,5,2,3,2,2,3,2,1,1,1,2,,,,,
105523,122553,5,1,1,1,1,2,2,2,5,2,3,5,3,1,2,3,1,1,2,2,2,,,,,
105524,122554,3,1,1,2,2,1,1,3,2,4,1,1,1,1,2,5,1,3,1,2,3,,,,,
105525,122555,5,4,1,2,1,1,1,2,2,4,2,3,4,1,1,2,5,3,4,2,2,,,,,
105526,122556,4,3,2,1,1,2,2,5,2,5,3,1,3,2,2,1,4,3,1,3,1,,,,,
105527,122557,3,2,3,2,1,4,2,5,4,6,5,2,2,2,1,3,5,1,1,4,1,,,,,
105528,122558,5,3,4,2,2,4,2,2,5,4,1,2,1,2,2,4,5,3,1,4,3,,,,,
105529,122559,2,1,1,1,1,3,2,5,1,5,3,2,1,2,1,4,1,3,1,5,2,,,,,
105530,122560,4,2,1,1,1,1,2,3,3,4,3,1,1,1,1,1,1,1,2,4,2,,,,,
105531,122561,1,1,2,1,1,1,2,4,4,3,2,4,2,1,1,4,5,2,1,1,2,,,,,
105532,122562,4,4,3,2,1,1,2,4,2,5,2,4,3,1,1,3,1,2,1,1,1,,,,,
105533,122563,4,2,3,2,1,3,2,2,5,4,4,2,4,2,1,1,5,2,2,4,2,,,,,
105534,122564,2,1,1,1,2,1,1,2,1,5,2,2,2,2,1,3,5,1,1,1,4,,,,,
105535,122565,1,4,4,2,1,4,2,5,1,5,4,5,3,1,1,3,2,3,1,4,2,,,,,
105536,122566,1,2,2,2,1,3,2,2,2,5,3,2,1,1,2,3,2,2,2,2,1,,,,,
105537,122567,1,4,2,1,3,3,2,3,5,1,5,2,2,1,1,3,4,2,1,1,2,,,,,
105538,122568,1,4,5,2,1,3,1,4,2,5,1,2,3,2,2,2,2,3,2,1,1,,,,,
105539,122569,1,1,3,2,1,2,2,5,5,2,3,5,4,1,2,1,5,3,2,1,4,,,,,
105540,122570,5,3,4,1,1,3,2,4,1,4,3,1,4,2,1,1,3,2,3,1,3,,,,,
105541,122571,1,4,1,2,3,4,2,4,2,5,4,2,3,2,1,3,2,3,4,3,2,,,,,
105542,122572,1,4,1,2,2,1,2,5,3,2,2,4,1,2,2,3,1,3,1,1,5,,,,,
105543,122573,5,3,1,1,1,4,2,4,5,1,3,5,3,1,1,1,1,1,1,1,4,,,,,
105544,122574,5,4,2,2,1,3,2,4,2,3,1,1,2,1,1,1,1,1,2,3,2,,,,,
105545,122575,5,1,4,1,2,1,2,2,1,3,3,2,1,1,2,5,2,3,2,4,1,,,,,
105546,122576,3,3,5,1,1,4,1,3,2,4,3,1,4,1,2,3,1,3,1,1,1,,,,,
105547,122577,1,1,1,1,1,4,1,1,1,2,1,3,4,1,1,3,1,3,1,4,3,,,,,
105548,122578,1,3,1,2,2,3,1,5,3,4,1,2,4,1,1,3,2,3,2,1,2,,,,,
105549,122579,4,3,4,1,1,3,1,5,1,4,3,1,3,1,2,1,4,1,1,2,1,,,,,
105550,122580,1,1,1,2,1,4,1,4,5,4,4,1,1,1,1,4,2,3,1,3,1,,,,,
105551,122581,1,3,1,1,1,1,2,3,1,3,4,1,1,1,1,3,5,1,1,3,1,,,,,
105552,122582,2,1,3,1,3,1,2,3,2,4,1,4,2,2,1,1,1,3,2,1,2,,,,,
105553,122583,1,2,1,1,2,2,2,2,2,7,4,2,2,1,2,5,1,1,1,1,3,,,,,
105554,122584,2,4,1,1,1,3,1,3,1,2,2,5,4,1,1,5,2,2,1,3,2,,,,,
105555,122585,1,4,3,1,3,4,2,3,5,4,5,3,2,1,1,2,1,3,1,3,2,,,,,
105556,122586,1,4,3,2,3,2,2,5,1,4,4,4,4,1,2,3,2,3,2,4,2,,,,,
105557,122587,3,4,3,1,1,2,1,3,1,2,2,5,3,1,1,2,4,1,3,1,1,,,,,
105558,122588,2,3,3,1,1,1,2,4,2,6,1,1,1,1,1,3,2,3,1,2,2,,,,,
105559,122589,2,3,3,1,2,1,1,4,1,2,5,2,1,1,1,1,4,1,2,1,2,,,,,
105560,122590,3,2,2,2,1,4,1,5,4,5,3,1,1,2,1,1,1,3,2,2,1,,,,,
105561,122591,3,4,3,2,2,2,1,4,4,2,4,2,2,2,2,5,5,2,3,1,1,,,,,
105562,122592,1,3,4,2,1,4,1,4,2,7,2,3,2,1,2,3,1,1,2,1,2,,,,,
105563,122593,5,2,3,1,1,4,2,1,2,4,3,2,4,2,1,1,2,2,3,1,1,,,,,
105564,122594,2,3,3,1,1,2,2,4,4,4,1,4,1,1,2,1,1,3,3,2,2,,,,,
105565,122595,2,1,1,2,1,2,1,5,4,4,1,5,2,1,1,4,2,3,4,1,2,,,,,
105566,122596,3,2,3,2,1,3,1,3,5,4,2,3,2,1,2,1,1,1,2,1,1,,,,,
105567,122597,1,3,2,2,1,1,1,4,1,3,2,1,3,1,1,3,2,3,1,2,3,,,,,
105568,122598,1,1,3,2,1,1,2,3,3,6,3,1,2,1,2,1,1,3,1,3,3,,,,,
105569,122599,5,3,1,2,2,1,2,4,2,1,3,1,3,1,1,1,1,1,2,2,2,,,,,
105570,122600,3,1,1,1,3,4,2,5,2,5,3,1,2,1,1,1,5,1,1,3,2,,,,,
105571,122601,3,2,5,1,2,2,2,1,1,5,2,5,1,1,2,1,5,1,3,2,1,,,,,
105572,122602,1,2,4,2,1,4,2,3,1,5,4,4,3,2,2,5,1,1,4,1,1,,,,,
105573,122603,1,2,2,1,2,1,2,5,2,4,3,4,3,2,2,3,1,3,3,1,1,,,,,
105574,122604,1,1,1,2,2,4,2,5,4,7,5,2,3,2,1,1,1,2,2,1,3,,,,,
105575,122605,3,4,2,1,3,2,1,4,3,4,4,4,3,1,2,1,1,3,3,1,1,,,,,
105576,122606,4,3,1,1,2,1,1,2,1,2,5,4,3,2,2,3,5,3,2,2,2,,,,,
105577,122607,1,1,3,2,1,3,2,5,2,4,3,5,2,2,2,5,4,3,2,1,2,,,,,
105578,122608,4,1,1,2,3,4,2,4,2,1,3,5,2,2,2,2,4,3,1,3,1,,,,,
105579,122609,2,1,3,1,2,2,1,5,3,6,5,1,4,1,2,2,1,1,2,2,2,,,,,
105580,122610,3,4,1,2,2,4,2,2,3,5,3,4,4,2,2,3,5,2,3,1,2,,,,,
105581,122611,1,2,3,1,3,2,1,4,2,6,5,1,1,1,1,3,1,3,3,2,1,,,,,
105582,122612,2,1,1,1,2,3,2,1,3,4,3,3,1,1,1,3,1,3,1,2,2,,,,,
105583,122613,1,3,3,2,1,1,2,1,4,4,1,1,3,1,2,5,1,1,1,1,3,,,,,
105584,122614,3,2,4,2,1,4,1,4,3,2,2,4,4,1,1,3,2,1,1,2,2,,,,,
105585,122615,3,1,4,1,2,3,1,4,3,4,3,2,2,1,1,1,4,2,1,1,2,,,,,
105586,122616,4,3,3,2,2,1,2,4,5,4,1,2,3,1,1,1,5,3,3,1,2,,,,,
105587,122617,5,2,4,2,1,1,1,4,2,6,3,2,4,2,2,3,1,2,1,5,1,,,,,
105588,122618,5,3,4,2,1,1,1,5,2,4,1,1,2,2,1,3,2,1,3,1,4,,,,,
105589,122619,3,3,1,1,3,4,1,5,5,4,5,1,2,1,1,3,2,1,1,1,2,,,,,
105590,122620,1,4,3,1,1,4,2,5,3,5,3,3,3,1,1,1,4,1,1,2,3,,,,,
105591,122621,5,4,5,1,2,4,2,1,3,5,3,4,2,1,1,3,2,1,3,1,1,,,,,
105592,122622,1,3,5,2,2,3,1,4,3,4,5,1,3,2,1,3,2,3,4,3,1,,,,,
105593,122623,1,4,4,2,1,3,1,4,1,4,5,3,2,1,1,3,1,3,2,4,1,,,,,
105594,122624,1,1,4,1,3,3,1,1,1,4,5,3,2,1,2,5,3,3,4,1,1,,,,,
105595,122625,4,1,5,2,3,4,1,3,4,2,2,2,4,2,1,4,5,1,2,4,4,,,,,
105596,122626,3,2,1,1,1,4,1,2,1,1,3,3,1,1,1,4,4,1,1,1,2,,,,,
105597,122627,2,3,3,1,2,2,2,4,4,2,3,5,2,1,1,5,5,1,2,1,1,,,,,
105598,122628,2,2,2,2,2,1,2,5,2,3,4,5,3,1,1,3,5,3,2,4,1,,,,,
105599,122629,3,1,1,1,1,4,2,4,5,5,3,5,1,2,1,3,4,1,1,1,2,,,,,
105600,122630,1,3,3,1,1,1,2,5,5,4,3,4,2,2,1,1,2,3,1,1,2,,,,,
105601,122631,1,2,2,1,1,1,2,3,5,6,5,3,2,2,2,3,1,2,2,3,1,,,,,
105602,122632,2,1,3,1,1,3,2,4,2,4,5,5,2,2,2,2,4,3,2,1,1,,,,,
105603,122633,4,3,5,1,1,1,1,3,4,5,5,1,2,2,2,3,1,1,1,2,2,,,,,
105604,122634,1,1,1,1,1,4,2,5,5,2,1,1,2,1,1,1,2,2,2,5,1,,,,,
105605,122635,1,1,4,1,1,2,1,2,5,1,4,5,3,2,2,1,1,1,2,1,4,,,,,
105606,122636,5,3,3,1,3,1,2,5,5,5,1,1,2,2,1,3,1,1,4,1,3,,,,,
105607,122637,3,3,3,2,3,2,2,3,3,4,4,2,3,1,2,4,4,2,1,2,1,,,,,
105608,122638,1,1,2,1,3,3,2,3,2,2,1,4,3,2,2,5,1,1,1,4,4,,,,,
105609,122639,5,3,3,2,1,3,1,3,3,4,1,4,3,2,1,3,1,3,1,4,2,,,,,
105610,122640,3,4,1,1,2,3,1,2,1,4,2,2,4,2,1,1,3,1,1,4,1,,,,,
105611,122641,5,1,4,1,1,3,1,1,2,2,3,3,1,1,2,4,1,1,4,1,1,,,,,
105612,122642,3,1,2,2,3,2,1,2,4,4,2,5,2,1,1,1,4,1,2,1,2,,,,,
105613,122643,2,3,1,2,1,1,1,3,3,4,4,4,2,1,1,3,4,3,4,1,1,,,,,
105614,122644,4,2,1,1,2,2,2,4,3,2,3,1,2,2,1,5,5,1,2,1,3,,,,,
105615,122645,1,4,1,2,1,1,1,4,3,5,4,1,2,1,1,2,1,3,1,1,4,,,,,
105616,122646,1,1,1,2,1,3,2,4,2,5,3,4,4,1,1,1,2,1,3,2,2,,,,,
105617,122647,2,2,1,2,3,4,2,3,2,4,3,4,3,1,1,3,1,1,1,4,5,,,,,
105618,122648,4,2,3,2,1,2,2,3,1,4,4,2,3,1,1,1,1,3,3,2,2,,,,,
105619,122649,5,3,1,1,2,1,1,2,5,5,3,4,3,2,2,3,5,2,1,4,1,,,,,
105620,122650,1,1,3,2,1,4,1,2,2,1,3,2,4,1,2,1,5,3,1,5,4,,,,,
105621,122651,3,4,1,1,1,3,2,5,3,4,2,2,2,2,1,3,2,1,1,2,1,,,,,
105622,122652,4,3,3,1,1,1,1,1,2,5,2,2,4,1,2,3,1,2,4,1,2,,,,,
105623,122653,5,4,1,2,1,2,1,3,5,4,4,5,2,2,2,4,5,1,4,2,2,,,,,
105624,122654,1,3,3,1,3,1,2,4,5,4,4,1,3,2,1,1,1,3,2,3,1,,,,,
105625,122655,1,4,1,1,3,1,1,5,1,1,3,5,2,2,2,4,1,1,1,2,1,,,,,
105626,122656,5,3,1,1,1,3,2,1,4,2,2,2,2,2,1,1,1,2,2,3,5,,,,,
105627,122657,1,1,1,1,2,3,2,1,5,1,2,1,2,1,1,1,1,2,1,2,3,,,,,
105628,122658,2,4,1,1,1,2,1,1,5,4,1,1,2,1,1,2,2,3,3,2,1,,,,,
105629,122659,1,1,1,2,1,4,1,1,4,7,2,2,4,2,2,3,1,1,3,1,1,,,,,
105630,122660,2,1,5,2,1,2,2,3,3,2,2,2,1,1,1,5,2,3,2,4,1,,,,,
105631,122661,1,1,3,2,2,2,2,1,2,6,5,4,2,1,2,3,4,3,1,2,2,,,,,
105632,122662,2,3,1,1,1,3,1,1,2,4,3,4,2,1,1,4,2,1,4,1,2,,,,,
105633,122663,1,4,5,1,1,1,2,2,3,4,3,4,2,1,2,3,1,3,1,1,2,,,,,
105634,122664,1,1,2,2,3,4,2,1,2,3,1,2,2,2,2,4,2,3,4,1,2,,,,,
105635,122665,1,4,1,1,2,3,2,2,3,2,5,1,1,1,2,5,1,1,1,2,2,,,,,
105636,122666,5,2,4,1,3,3,2,3,2,1,3,4,3,1,1,1,1,1,1,3,3,,,,,
105637,122667,1,4,1,2,1,3,1,4,3,4,3,2,3,2,1,3,1,1,1,1,2,,,,,
105638,122668,3,2,2,2,2,1,1,4,3,2,5,5,4,2,2,3,2,2,1,1,2,,,,,
105639,122669,5,4,4,2,1,1,1,4,1,4,1,1,2,1,1,4,1,1,2,1,5,,,,,
105640,122670,1,3,3,1,3,1,2,5,3,2,2,5,4,1,2,1,2,3,4,3,2,,,,,
105641,122671,5,4,2,2,1,1,2,2,1,1,3,2,1,1,1,1,2,1,1,2,2,,,,,
105642,122672,1,3,3,2,3,1,1,3,3,5,5,1,4,2,2,4,1,2,1,2,1,,,,,
105643,122673,2,1,4,1,1,2,2,4,4,2,1,4,2,1,2,1,1,1,2,5,1,,,,,
105644,122674,3,3,1,2,1,3,1,2,3,2,3,4,2,2,2,3,2,2,4,1,2,,,,,
105645,122675,5,4,4,2,3,2,1,5,4,2,4,4,2,1,1,4,1,3,1,4,2,,,,,
105646,122676,1,3,5,1,1,2,1,2,4,3,1,5,2,2,1,4,2,1,1,1,3,,,,,
105647,122677,3,1,1,2,1,4,1,5,2,3,2,1,2,1,1,1,2,1,1,1,4,,,,,
105648,122678,3,2,1,2,1,4,1,2,5,7,1,2,1,1,1,3,1,1,4,3,2,,,,,
105649,122679,1,4,4,2,2,4,2,5,4,6,2,1,2,1,1,3,1,3,1,1,1,,,,,
105650,122680,1,4,4,2,1,3,2,3,1,5,3,4,4,1,2,1,2,1,3,2,2,,,,,
105651,122681,4,1,1,1,1,1,2,1,5,5,3,3,3,2,2,2,4,1,1,1,4,,,,,
105652,122682,3,4,1,2,3,4,2,2,5,4,3,1,3,1,2,3,2,3,1,3,2,,,,,
105653,122683,5,3,3,1,3,3,2,3,3,6,2,1,3,2,2,1,2,3,1,1,2,,,,,
105654,122684,1,3,5,2,1,4,2,1,1,5,1,4,4,2,2,3,2,3,1,3,3,,,,,
105655,122685,4,1,5,2,1,2,2,4,5,2,1,4,3,1,2,4,2,1,3,1,2,,,,,
105656,122686,2,4,3,1,1,2,1,3,5,5,3,4,4,2,2,2,2,1,3,1,3,,,,,
105657,122687,5,3,5,2,3,3,1,1,2,3,3,1,2,1,2,2,2,1,3,1,1,,,,,
105658,122688,1,1,5,2,1,4,2,4,2,2,1,4,3,2,2,3,5,1,4,1,2,,,,,
105659,122689,3,2,1,1,3,1,2,2,1,6,5,5,2,1,1,1,1,2,3,2,2,,,,,
105660,122690,1,1,1,1,2,3,2,3,1,4,4,1,2,2,1,1,1,1,1,3,1,,,,,
105661,122691,5,2,1,1,1,1,2,4,4,2,3,4,1,2,2,4,4,3,1,1,1,,,,,
105662,122692,4,3,3,1,1,4,1,1,4,3,1,2,2,1,1,1,2,3,3,1,2,,,,,
105663,122693,3,1,1,2,1,2,1,2,3,2,3,4,4,1,2,1,2,1,2,5,2,,,,,
105664,122694,3,1,5,1,2,3,1,3,1,6,4,5,4,1,1,4,1,3,4,2,2,,,,,
105665,122695,2,3,3,2,1,1,2,5,3,1,3,5,2,1,1,1,1,1,2,1,2,,,,,
105666,122696,1,3,2,1,1,4,2,5,3,1,3,2,2,1,1,4,2,2,2,4,2,,,,,
105667,122697,5,1,4,2,1,3,1,2,3,1,5,1,4,1,1,1,1,3,1,2,2,,,,,
105668,122698,2,3,1,1,2,4,2,3,1,1,2,5,4,1,2,1,1,2,3,1,1,,,,,
105669,122699,1,1,1,1,3,2,2,4,2,6,2,2,4,1,2,3,2,1,2,1,3,,,,,
